"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","24-Jan-2023","29-Mar-2023","CE","19750","0","0","0","291.95","0","153.1","0","0","0","0","0","18118.3"
"NIFTY","24-Jan-2023","29-Mar-2023","CE","20000","18.55","20","16.6","18.85","18.6","18.85","3676","36794.35","34.35","734850","49800","18118.3"
"NIFTY","24-Jan-2023","29-Mar-2023","CE","19600","0","0","0","328.4","0","180.4","0","0","0","0","0","18118.3"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19000","105.05","106.1","79.1","80.95","80.8","80.95","16242","155031.31","732.31","1081500","6550","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19050","0","0","0","498.65","0","242.55","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19650","0","0","0","315.55","0","125.1","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19700","0","0","0","303.9","0","118","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19500","36.1","36.1","30","30.45","30.7","30.45","5148","50277.36","84.36","327950","-18200","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19550","0","0","0","341.7","0","140.45","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19350","0","0","0","399.05","0","175.8","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19400","0","0","0","384.05","0","166.35","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19450","0","0","0","369.5","0","157.3","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","24000","0","0","0","7","7","0.15","0","0","0","2800","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","21000","7.8","8.5","7.25","7.75","7.95","7.75","1222","12835.89","4.89","315050","7850","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","22000","6.8","9.45","5.65","7.1","6.35","7.1","282","3102.97",".97","168550","5750","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","23000","4.45","4.45","4.45","4.45","4.45","0.8","9","103.52",".02","29600","150","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19750","0","0","0","291.95","0","111.2","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","20000","18.05","21","17.05","18.2","18","18.2","3303","33061.04","31.04","732300","-2550","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19600","0","0","0","328.4","0","132.6","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","11000","0","0","0","7211.6","7212.65","7023.3","0","0","0","3150","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","12000","0","0","0","6007.65","0","6035.25","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","16350","0","0","0","2206.65","0","1806.35","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","16400","0","0","0","2163.45","0","1762.65","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","16450","0","0","0","2120.55","0","1719.35","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","16000","2222.6","2222.6","1900","2050.9","2057","2050.9","1388","12540.88","1436.88","174850","37450","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","13000","5100","5100","4945","4972.75","4972.75","4972.75","30","269.96","74.96","549000","-150","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","14000","4650","4650","3950","3963.15","3963.15","4059.4","8","72.46","16.46","17800","150","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","15000","3172.6","3172.6","2972.1","3010.3","3034.35","3010.3","2227","20084.32","3381.82","455500","93400","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","16800","0","0","0","1829.5","0","1427.75","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","16850","0","0","0","1789.4","0","1387.9","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","16650","0","0","0","1952.15","0","1550.05","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","16700","0","0","0","1910.9","0","1508.85","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","16500","1730","1730","1406.15","1522.6","1581.9","1522.6","68","614.95","53.95","7250","2850","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","16550","0","0","0","2035.65","0","1633.9","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","16600","0","0","0","1993.7","0","1591.75","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17200","0","0","0","1520","0","1124.45","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17000","1299","1299","1124.6","1147.35","1150.95","1147.35","600","5451.4","351.4","339400","-2850","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17050","0","0","0","1632.9","0","1233.75","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17100","0","0","0","1594.85","0","1196.55","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","16900","0","0","0","1749.65","0","1348.6","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","16950","0","0","0","1710.35","0","1309.75","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","16750","0","0","0","1870","0","1468.05","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17400","0","0","0","1039","1039","985.6","0","0","0","5800","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17450","0","0","0","1340.65","0","952.6","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17250","0","0","0","1483.95","0","1088.25","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17300","0","0","0","1447.55","0","1053.4","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17350","0","0","0","1411.7","0","1019.2","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17150","0","0","0","1557.2","0","1160.55","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17750","0","0","0","1141.95","0","768.45","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17800","666.35","666.35","541.9","549.7","556.35","549.7","385","3536.04","109.54","21050","5150","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17850","0","0","0","1079.8","0","712.35","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17600","778.65","790.4","677","681.3","684.8","681.3","45","412.04","16.04","2300","-200","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17650","0","0","0","1206.15","0","827.2","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17700","708","709","609.2","617.1","616.5","617.1","209","1919.89","70.24","6000","-4050","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17500","878.05","878.05","739","751.35","754.6","751.35","2723","24886.48","1060.23","136200","61400","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17550","0","0","0","1272.4","0","888.6","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18100","471.4","471.4","374.35","380.6","382.65","380.6","979","9057.72","197.77","30850","200","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18150","447.9","447.9","353.45","357.75","356.5","357.75","61","565.32","11.74","4650","1100","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18200","423","423","324.5","330.95","335.6","330.95","2222","20620.82","400.62","62150","22700","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17950","561.05","561.05","470","475","475","475","12","110.73","3.03","450","400","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18000","540.05","540.05","425.55","434.45","432.55","434.45","5909","54546.39","1365.39","683750","38800","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18050","460","460","404","404","404","404","10","92.41","2.16","500","500","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","17900","589.9","589.9","482","490.8","494","490.8","500","4603.98","128.98","20650","2800","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18700","190","190","136.25","138.45","140.1","138.45","2272","21420.29","177.09","72850","4750","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18500","262.05","270.05","200.05","203.95","207.55","203.95","7226","67643.92","803.42","394900","26250","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18550","264","264","180.2","183.4","185","183.4","85","797.13","8.75","3950","3950","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18350","317.2","317.2","255.9","263.45","264.85","263.45","51","474.79","6.87","4350","-1450","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18400","314","314","238","242.05","243","242.05","1093","10200.14","144.54","47650","7000","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18450","0","0","0","320","320","431.9","0","0","0","300","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18250","385.15","385.15","309.3","311.1","310.8","311.1","27","250.96","4.59","3650","400","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18300","366","366","279.5","284.2","289.9","284.2","1300","12091.48","196.48","47650","6300","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18900","125.1","128","91.6","93.4","93","93.4","4274","40609.58","220.28","162100","128700","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18950","0","0","0","535.7","0","267.85","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18750","0","0","0","615.7","0","326.45","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18800","155","157.95","111.65","113.75","114","113.75","2223","21036.91","140.71","88600","22150","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18850","0","0","0","574.7","0","296","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18600","227","227","165.05","168.2","188.7","168.2","1586","14899.38","149.58","63250","11450","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","18650","0","0","0","658.8","0","359.2","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19250","0","0","0","430.4","0","196","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19300","0","0","0","414.5","0","185.65","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19100","86.35","86.35","63.45","65.35","64.4","65.35","4093","39236.4","148.25","116750","-64900","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19150","0","0","0","463.55","0","218.75","0","0","0","0","0","17891.95"
"NIFTY","25-Jan-2023","29-Mar-2023","CE","19200","0","0","0","446.75","0","206.8","0","0","0","0","0","17891.95"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","19000","84.85","84.85","58.25","65.85","68","65.85","28684","273468.89","970.89","1041900","-39600","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","19050","0","0","0","498.65","0","164.2","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","19650","0","0","0","315.55","0","79.3","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","19700","0","0","0","303.9","0","74.35","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","19500","30.45","33","25.75","28.55","28.4","28.55","9870","96368.18","135.68","355300","27350","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","19550","0","0","0","341.7","0","90.05","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","19350","79","79","36","36.85","37.2","36.85","22","213.28",".43","900","900","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","19400","0","0","0","384.05","0","108.55","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","19450","0","0","0","369.5","0","102.05","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","24000","0","0","0","7","7","0.05","0","0","0","2800","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","21000","9.2","9.2","5.8","6.6","6.5","6.6","1352","14200.63","4.63","319650","4600","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","22000","8.95","12.25","5.3","5.65","5.55","5.65","273","3003.86",".86","165350","-3200","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","23000","3.8","3.8","3.8","3.8","3.8","0.35","18","207.03",".03","30100","500","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","19750","0","0","0","291.95","0","69.65","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","20000","18.5","19.1","15.25","16.5","16.55","16.5","4950","49540.56","40.56","737650","5350","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","19600","0","0","0","328.4","0","84.55","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","11000","6814.95","6814.95","6814.95","6814.95","6814.95","6731.6","1","8.91","3.41","3100","-50","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","12000","0","0","0","6007.65","0","5743.15","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","13000","4818","4838.7","4586","4676.3","4686","4676.3","71","628.34","166.84","550250","1250","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","16350","0","0","0","2206.65","0","1542.95","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","16400","0","0","0","2163.45","0","1501.3","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","16450","0","0","0","2120.55","0","1460.1","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","16000","2001.05","2020.15","1706.85","1782.05","1796.4","1782.05","907","8104.67","848.67","184050","9200","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","14000","3860","3860","3600","3640","3640","3640","4","35.48","7.48","17800","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","15000","3000","3000","2647.8","2733.65","2754.5","2733.65","663","5897.68","925.18","457300","1800","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","16850","0","0","0","1789.4","0","1149.5","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","16650","0","0","0","1952.15","0","1300.2","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","16700","0","0","0","1910.9","0","1261.55","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","16750","0","0","0","1870","0","1223.4","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","16500","1566.7","1568","1270.05","1354.5","1358.55","1354.5","557","4979.73","384.48","24850","17600","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","16550","0","0","0","2035.65","0","1379.15","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","16600","0","0","0","1993.7","0","1339.4","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17200","780","793","740.35","780.05","793","780.05","130","1168.44","50.44","5350","5350","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17250","0","0","0","1483.95","0","874.95","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17000","1133.95","1133.95","871.4","931.95","945.55","931.95","2770","24893.43","1348.43","366700","27300","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17050","0","0","0","1632.9","0","1006.7","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","16900","0","0","0","1749.65","0","1113","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","16950","0","0","0","1710.35","0","1076.4","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","16800","0","0","0","1829.5","0","1185.85","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17400","707","738.05","596.75","646.9","648","646.9","355","3204.05","115.55","10300","4500","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17450","0","0","0","1340.65","0","753.85","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17300","840","878.25","665","726.45","726","726.45","664","5981.18","237.58","8400","8400","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17350","0","0","0","1411.7","0","813","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17100","813","827.5","806","825.85","825.85","972.75","14","125.38","5.68","700","700","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17150","0","0","0","1557.2","0","939.5","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17750","500","500","408.55","412.55","412.55","592.85","86","782.13","18.88","4150","4150","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17800","544.95","544.95","377","419.75","420","419.75","3315","30241.2","737.7","62600","41550","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17600","668.05","668.05","479.5","529.65","535.5","529.65","1467","13307.64","398.04","41200","38900","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17650","649.9","649.9","453.6","508.9","508.35","508.9","42","380.76","10.11","2100","2100","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17700","590.05","602.05","424.75","468.25","479","468.25","1699","15449.91","413.76","25500","19500","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17500","754","754","537","587.05","598.5","587.05","6127","55535.45","1924.2","242350","106150","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17550","0","0","0","1272.4","0","697.4","0","0","0","0","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","18150","335.95","345.3","233.2","259.05","266.45","259.05","484","4452.35","60.05","4350","-300","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","18200","335.6","335.6","215.2","242.35","244","242.35","3128","28871.36","406.56","75050","12900","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17950","440.45","440.45","310","340.7","350.5","340.7","330","3017.31","55.56","11250","10800","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","18000","436.05","436.05","286.65","321.9","325.5","321.9","13255","121562.44","2267.44","772300","88550","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","18050","388.55","395.25","272.55","306.85","308.4","306.85","715","6562.67","109.79","7000","6500","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","18100","371.1","377.35","252","280.3","285","280.3","2442","22477.76","377.66","68250","37400","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17850","508.9","508.9","387.85","396.4","396.45","396.4","79","721.52","16.45","3650","3650","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","17900","490.45","490.45","330.7","367.75","371.8","367.75","1363","12475.48","276.63","28550","7900","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","18500","189.95","207.85","132.05","150.25","154","150.25","14659","136772.61","1176.86","429200","34300","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","18550","170","173.05","123.25","141.05","141.2","141.05","829","7748.62","59.65","34000","30050","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","18350","225","237.5","174.45","189.65","194","189.65","449","4167.33","47.75","4600","250","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","18400","241.45","244.55","154.8","176.3","180.95","176.3","4147","38540.32","387.92","89800","42150","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","18450","0","0","0","320","320","311.9","0","0","0","300","0","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","18250","300.85","300.85","214","222.9","221.5","222.9","66","610.06","7.81","4150","500","17604.35"
"NIFTY","27-Jan-2023","29-Mar-2023","CE","18300","279.95","286.05","185","206.7","211","206.7","2845","26361.32","329.57","51550","3900","17604.35"
